region,Year,week,date,bloom_stage,T2M,T2M_pred,T2M_final,T2M_MAX,T2M_MAX_pred,T2M_MAX_final,T2M_MIN,T2M_MIN_pred,T2M_MIN_final,PRECTOTCORR,PRECTOTCORR_pred,PRECTOTCORR_final,RH2M,RH2M_pred,RH2M_final,VPD,VPD_pred,VPD_final,ET0,ET0_pred,ET0_final,QV2M,QV2M_pred,QV2M_final,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN_pred,ALLSKY_SFC_SW_DWN_final,PS,PS_pred,PS_final
usa_11,2018,9,2018-03-02,SoB,6.633125,,6.633125,9.988241071428572,,9.988241071428572,3.7066785714285713,,3.7066785714285713,4.523187500000001,,4.523187500000001,74.09269642857143,,74.09269642857143,1.0249837619354836,,1.0249837619354836,5.527939752047576,,5.527939752047576,0.0048765357142856,,0.0048765357142856,14.29,,14.29,95.17911607142858,,95.17911607142858
usa_11,2018,10,2018-03-09,SoB,10.356848214285716,,10.356848214285716,14.80674107142857,,14.80674107142857,6.808660714285715,,6.808660714285715,1.0799196428571427,,1.0799196428571427,69.6235982142857,,69.6235982142857,1.2982338079114777,,1.2982338079114777,5.501950765346029,,5.501950765346029,0.0058476339285713,,0.0058476339285713,15.686964285714286,,15.686964285714286,95.299875,,95.299875
usa_11,2018,11,2018-03-16,SoB,9.0516875,,9.0516875,12.505232142857142,,12.505232142857142,5.782473214285714,,5.782473214285714,3.483803571428572,,3.483803571428572,76.41944642857143,,76.41944642857143,1.2056550336080447,,1.2056550336080447,5.87370059984214,,5.87370059984214,0.0059233839285713,,0.0059233839285713,15.41275,,15.41275,95.07988392857143,,95.07988392857143
usa_11,2018,12,2018-03-23,MoB,9.358464285714286,,9.358464285714286,12.8134375,,12.8134375,5.986196428571429,,5.986196428571429,7.481,,7.481,75.66010714285714,,75.66010714285714,1.2168152265077603,,1.2168152265077603,6.19239525204724,,6.19239525204724,0.005982419642857,,0.005982419642857,15.7135,,15.7135,95.15334821428571,,95.15334821428571
usa_11,2018,13,2018-03-30,MoB,12.334133928571427,,12.334133928571427,17.347651785714284,,17.347651785714284,7.957982142857143,,7.957982142857143,0.0362142857142856,,0.0362142857142856,68.7244375,,68.7244375,1.480266178615511,,1.480266178615511,7.652933680548303,,7.652933680548303,0.006362107142857,,0.006362107142857,22.37685714285714,,22.37685714285714,95.48336607142856,,95.48336607142856
usa_11,2018,14,2018-04-06,MoB,12.975080357142858,,12.975080357142858,17.441178571428573,,17.441178571428573,8.98080357142857,,8.98080357142857,3.3049196428571426,,3.3049196428571426,73.04015178571429,,73.04015178571429,1.5152620239919306,,1.5152620239919306,7.4461922206397855,,7.4461922206397855,0.0069987589285713,,0.0069987589285713,19.620464285714284,,19.620464285714284,95.16396428571429,,95.16396428571429
usa_11,2018,15,2018-04-13,PoB,12.479705357142857,,12.479705357142857,17.32250892857143,,17.32250892857143,8.012607142857142,,8.012607142857142,0.4214642857142857,,0.4214642857142857,65.55184821428571,,65.55184821428571,1.486779803835562,,1.486779803835562,8.171331149561732,,8.171331149561732,0.0059643035714285,,0.0059643035714285,23.301285714285715,,23.301285714285715,95.55335714285717,,95.55335714285717
usa_11,2018,16,2018-04-20,LPoB,11.291964285714286,,11.291964285714286,15.841919642857144,,15.841919642857144,7.003142857142858,,7.003142857142858,0.6143124999999999,,0.6143124999999999,67.01571428571428,,67.01571428571428,1.387312595326307,,1.387312595326307,8.088874146206669,,8.088874146206669,0.0056861339285713,,0.0056861339285713,24.71007142857143,,24.71007142857143,95.41447321428572,,95.41447321428572
usa_11,2018,17,2018-04-27,EoB,14.002580357142858,,14.002580357142858,18.928107142857144,,18.928107142857144,9.703196428571427,,9.703196428571427,0.0906071428571428,,0.0906071428571428,66.05733035714286,,66.05733035714286,1.6374010319489,,1.6374010319489,8.509500067844787,,8.509500067844787,0.006424732142857,,0.006424732142857,24.48407142857143,,24.48407142857143,95.26257142857142,,95.26257142857142
usa_11,2018,18,2018-05-04,EoB,13.5039375,,13.5039375,18.140125,,18.140125,9.339366071428572,,9.339366071428572,0.2199910714285713,,0.2199910714285713,67.534875,,67.534875,1.5893476283626096,,1.5893476283626096,8.114307447660492,,8.114307447660492,0.0064304910714285,,0.0064304910714285,21.992535714285715,,21.992535714285715,95.37555357142858,,95.37555357142858
usa_11,2018,19,2018-05-11,EoB,15.272910714285716,,15.272910714285716,20.159125,,20.159125,10.913116071428572,,10.913116071428572,0.2208571428571428,,0.2208571428571428,67.64190178571428,,67.64190178571428,1.7791770679807932,,1.7791770679807932,9.320323177747955,,9.320323177747955,0.007075607142857,,0.007075607142857,25.46392857142857,,25.46392857142857,95.12426785714284,,95.12426785714284
usa_11,2018,20,2018-05-18,EoB,14.212348214285717,,14.212348214285717,18.88967857142857,,18.88967857142857,10.147705357142858,,10.147705357142858,0.2277142857142856,,0.2277142857142856,70.48816964285714,,70.48816964285714,1.642653154267768,,1.642653154267768,8.693042080433269,,8.693042080433269,0.0070988660714285,,0.0070988660714285,23.41825,,23.41825,95.13501785714286,,95.13501785714286
usa_11,2018,21,2018-05-25,EoB,14.232035714285717,,14.232035714285717,18.585919642857142,,18.585919642857142,10.3894375,,10.3894375,0.7199107142857143,,0.7199107142857143,72.856375,,72.856375,1.648164874043717,,1.648164874043717,8.270847332647989,,8.270847332647989,0.0073688482142856,,0.0073688482142856,21.53467857142857,,21.53467857142857,95.11644642857144,,95.11644642857144
usa_11,2018,22,2018-06-01,NoBloom,17.138482142857143,,17.138482142857143,22.55242857142857,,22.55242857142857,11.783428571428573,,11.783428571428573,0.0318035714285713,,0.0318035714285713,61.16754464285715,,61.16754464285715,2.0375799379838364,,2.0375799379838364,10.365527225966638,,10.365527225966638,0.0068893749999999,,0.0068893749999999,28.609428571428573,,28.609428571428573,95.03488392857142,,95.03488392857142
usa_11,2018,23,2018-06-08,NoBloom,16.98544642857143,,16.98544642857143,22.41191071428572,,22.41191071428572,11.891258928571428,,11.891258928571428,0.0314732142857142,,0.0314732142857142,59.67425,,59.67425,1.9986837173863805,,1.9986837173863805,10.878106772741742,,10.878106772741742,0.0065362946428571,,0.0065362946428571,29.58817857142857,,29.58817857142857,95.13321428571427,,95.13321428571427
usa_11,2018,24,2018-06-15,NoBloom,18.25826785714285,,18.25826785714285,23.7966875,,23.7966875,13.176098214285712,,13.176098214285712,0.0199553571428571,,0.0199553571428571,59.80057142857142,,59.80057142857142,2.196336101856293,,2.196336101856293,10.76795940892153,,10.76795940892153,0.006969732142857,,0.006969732142857,27.64425,,27.64425,94.744375,,94.744375
usa_11,2018,25,2018-06-22,NoBloom,19.39683928571429,,19.39683928571429,25.396571428571427,,25.396571428571427,13.620232142857144,,13.620232142857144,0.0341339285714285,,0.0341339285714285,58.34666964285715,,58.34666964285715,2.3737226590124694,,2.3737226590124694,10.762798943729347,,10.762798943729347,0.0069747321428571,,0.0069747321428571,27.35367857142857,,27.35367857142857,95.0775,,95.0775
usa_11,2018,26,2018-06-29,NoBloom,19.725392857142857,,19.725392857142857,25.450017857142857,,25.450017857142857,14.334767857142856,,14.334767857142856,0.0332321428571428,,0.0332321428571428,57.74541964285714,,57.74541964285714,2.4151357175485773,,2.4151357175485773,11.110018087410287,,11.110018087410287,0.0071252142857142,,0.0071252142857142,28.245,,28.245,95.10024107142856,,95.10024107142856
